,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3,ID
3031,79.8961653333,57.275112,52.340832,91.9561734,83.9823517099,79.0981046478,0.068732923202,0.0809263767018,0.00384578369964,13572.0
3032,208.293922667,189.260842667,184.500584,60.6685690519,85.0086399595,83.6883111212,0.179330295375,0.177400575085,0.00856259770425,11055.0
3033,134.091130435,23.8247096774,17.9151051893,85.0239431232,24.0975250242,22.71007411,0.196297283947,0.258807584662,0.024352559774,27433.0
3034,104.229505247,123.918521739,147.470734633,70.0973457134,55.0657331876,56.0046942606,0.186415478419,0.775647765802,0.405281257652,13699.0
3035,118.285101333,69.4816266667,33.3997093333,85.464687288,68.2162151478,50.8029208653,0.0940718948809,0.363985186256,0.143675319308,25313.0
3036,75.479368,90.4888586667,99.2377946667,83.1323074361,79.8380843032,88.7675849867,0.229655291514,0.615621507873,0.155616129757,15357.0
3037,133.569955182,157.668470588,147.558591036,53.2621991376,48.0702735908,66.6969509181,0.0505746942188,0.257546514389,0.197782673316,21599.0
3038,85.43856,67.2007973333,63.3065493333,85.2880992468,73.2417713451,71.0565194065,0.165193216107,0.235626983254,0.0529531942372,14158.0
3039,55.31036,80.3923626667,83.8007386667,68.2408925255,67.1757854255,70.6566633724,0.0794452392663,0.153253241859,0.0257069911632,20158.0
3040,116.345909366,107.726619335,141.35336858,61.2718983793,59.8663477449,61.1669893804,0.194954663753,0.643837297448,0.369719000568,11243.0
3041,56.6123813333,41.2392053333,46.1158613333,77.4194272245,63.3737563098,58.0552738932,0.0448089767743,0.0932483197176,0.0225373182647,13701.0
3042,142.114186969,87.0819036827,77.0485467422,107.689826041,95.2778606841,95.6989165659,0.231880256078,0.324041623531,0.0319011246482,24616.0
3043,76.1483146667,139.209296,125.883557333,84.2656547993,54.9615453736,60.0173520557,0.338170973997,0.606632963751,0.107808317959,13205.0
3044,104.994565333,116.488288,141.739488,93.557504298,78.2478413685,66.1945998616,0.0553713944533,0.377780549294,0.178966774334,14278.0
3045,56.419512,60.371328,46.1738026667,43.1017458774,42.5500961321,39.5739327752,0.0059788743168,0.020760617159,0.0107579285117,19019.0
3046,59.712944,50.907464,63.098184,79.4372214279,68.5461421605,69.3692391379,0.0844365481784,0.337428818876,0.153851559829,10804.0
3047,91.395216,85.7370266667,63.780432,58.3323367523,58.4206456631,57.5749194751,0.137484764066,0.19664179953,0.0882031514585,21033.0
3048,86.7245632653,68.5077360544,51.5558748299,71.4174884062,68.0320585296,59.2840060721,0.0424961652373,0.103639596606,0.0255514038813,26780.0
3049,65.079712,53.3201706667,25.1976666667,101.507668403,84.0081991717,43.2029590023,0.0107637461356,0.12114763963,0.0883466495096,13198.0
3050,208.424042667,181.165312,170.038437333,65.3003851021,84.4948048893,88.0677096173,0.164573615821,0.327837675685,0.0748997017715,12639.0
3051,181.904298667,155.875632,154.229498667,59.4717007317,66.6390123121,69.300992718,0.0525789974968,0.16186608662,0.0523573428083,16222.0
3052,183.578552,157.492312,115.262045333,93.0680985099,94.8890087887,95.2693881663,0.0496596378057,0.507479666205,0.328823892888,17664.0
3053,138.814706667,113.852872,81.4375653333,78.6602479849,81.7891137256,84.5734109236,0.0503300799042,0.214622428498,0.0942642799218,12764.0
3054,50.8024293333,70.173096,47.1634373333,58.9027271171,69.9895845426,60.6858550919,0.048407134986,0.0539484916983,0.0513710469989,11366.0
3055,193.500964561,184.583103236,161.505553159,75.8419465249,82.9492078415,78.6098703697,0.138429733952,0.154100322438,0.0389871637628,25694.0
3056,107.926802516,108.347157233,88.5120553459,70.5033938118,67.5751478458,64.3138512665,0.0993535015216,0.33113817651,0.138726048495,26805.0
3057,115.379538667,100.871378667,87.0529626667,69.1073716164,67.5641772778,61.7090428621,0.0500270574768,0.147380440375,0.0506151441393,11153.0
3058,90.912592,74.3315813333,72.9511333333,68.846530214,70.139155687,67.7926495823,0.0699426550551,0.0951577855691,0.0087690598079,23847.0
3059,145.141762667,107.885978667,85.393608,81.941232059,77.5643577713,69.1277689939,0.151938987913,0.254714010354,0.0671697855927,23105.0
3060,69.6498133333,19.0861146667,20.134392,70.2042322653,39.9058717851,35.5777833316,0.528369526002,0.692235427339,0.102647926857,11284.0
3061,53.5616773333,45.2021653333,45.0035146667,82.4128775611,66.1974612492,56.8052135956,0.104055780631,0.432932233368,0.208631326915,10658.0
3062,30.121848,24.7942293333,24.8034106667,72.4399474581,69.7658745216,69.6856855744,0.0519080376244,0.0521003024144,0.000403805879281,17901.0
3063,170.293274483,136.19526069,115.864907586,79.3241848654,75.9591622597,76.9622508702,0.0994580707635,0.254663989995,0.0655900879637,22396.0
3064,81.2515306667,62.4824693333,65.1808426667,67.5868287883,53.189185085,61.780882911,0.0726946572739,0.310208818775,0.164413751518,11649.0
3065,63.63252,60.461656,56.9071413333,88.8526492033,85.1705926816,82.6164314,0.0249579112053,0.0859364534732,0.0377049782916,25749.0
3066,154.42164676,143.608210928,109.678096569,89.1972175111,86.8646824688,63.8208779479,0.135160033009,0.443177252949,0.27181267737,28914.0
3067,191.352018667,175.082090667,175.403304,79.2798877576,91.8190703056,90.3717377607,0.132714151124,0.0916858903173,0.00845735616304,26537.0
3068,83.7036693333,110.045696,109.579714667,92.5979177671,79.2907337327,76.4788546129,0.17350438282,0.3903520218,0.0786573768828,10606.0
3069,189.525984,145.252293333,116.917949333,59.9870288382,72.6921277082,62.1059056426,0.186716487198,0.283674293083,0.0942313956041,15264.0
3070,126.899326343,126.30785059,120.072141547,88.7769790338,87.0739969956,84.8993242431,0.0366885891668,0.140098630964,0.067106397548,28720.0
3071,188.510544,181.637322667,174.19016,95.795443097,96.5060692313,88.0700716126,0.00685205398563,0.0127384931516,0.00447646247529,20123.0
3072,106.353126844,124.803941003,151.340917404,74.7911252521,64.9910347149,70.7490697445,0.200318961178,0.943858391638,0.490001949048,13399.0
3073,111.673213333,86.0696613333,68.4925466667,110.069455272,88.4873617678,69.2386143356,0.0551787999539,0.226929717275,0.0850952582956,13333.0
3074,124.754848,107.874349333,66.782592,87.1993101607,88.5950093172,62.5983242195,0.0743326266924,0.295487425282,0.159834265551,28667.0
3075,200.067952,150.030216,133.698565333,55.0830507615,65.7165256258,53.1214839258,0.363994163283,0.480814612399,0.595121905131,15015.0
3076,153.424610795,98.2648494318,63.0480681818,72.0476768322,63.6185528052,52.8766627368,0.126198373669,0.275774282861,0.0874001058129,12758.0
3077,143.175869565,131.372956522,131.987808696,99.9784839768,106.060540268,106.159383438,0.0109113709404,0.0124306976988,0.00204007844538,12449.0
3078,75.4764952381,94.4963102041,135.353844898,76.2862973041,46.1887597716,38.944850968,0.0849464993909,0.853794110926,0.50749688198,18837.0
3079,115.143691218,63.5990396601,66.0426487252,58.3154584861,62.5421804288,60.525260171,0.188489495062,0.239828963787,0.0432024502292,25687.0
3080,21.2902601399,21.0676783217,25.8507608392,49.7718207208,48.5520187195,55.4434959554,0.0100900422615,0.0304636565573,0.0149789459309,26836.0
3081,123.326513889,109.894841667,135.413805556,81.231538397,85.6471290305,91.7605263018,0.237927742167,0.323939271196,0.0677901379584,27276.0
3082,185.950815789,176.872090643,168.788277778,73.7693305358,76.8120282066,79.5226303883,0.209801791514,0.441698691624,0.150741482037,18603.0
3083,80.2815253333,116.206226667,159.413133333,78.108074543,74.9861659145,71.4333681938,0.5356287627,0.666942895439,0.074252353057,13934.0
3084,120.181986667,87.2023386667,74.4918106667,83.6965362775,81.8939654944,76.951065851,0.266249050952,0.417171029914,0.0788073270059,27352.0
3085,124.161738667,119.918453333,124.194453333,82.1317638307,83.1639569734,79.9024695565,0.0484429443323,0.101146565062,0.0176793308206,29463.0
3086,140.969957333,169.977136,180.924130667,55.913035893,50.0626513072,47.3468595633,0.0988979684428,0.206964118724,0.070580074093,16174.0
3087,72.4380906667,78.8897786667,73.5972666667,86.9534737924,88.1837667483,87.9554750723,0.109465210669,0.038125798499,0.0385374636017,24959.0
3088,76.4166334232,63.6139299191,51.1220619946,66.2163369707,60.8090342187,58.7809403857,0.14173737023,0.388608976388,0.100924735768,10643.0
3089,116.880368,74.3821493333,45.1236266667,85.5540517033,68.7749421366,53.3624867154,0.117985673418,0.488738656362,0.284664972793,10891.0
3090,39.8752760563,48.1666225352,71.9757830986,45.6772247806,47.6880471371,53.7935776785,0.097195055137,0.233049388485,0.0432141028781,20004.0
3091,40.145784,9.112176,14.1436293333,88.1040424821,35.4341918192,35.1294893399,0.478204501202,0.45930069702,0.00498969317755,14649.0
3092,48.0057786667,45.351368,54.810408,65.6302309707,60.9729877175,56.8803798294,0.0473385421614,0.41796148362,0.252325251829,15658.0
3093,75.23452,65.483664,35.8831066667,69.9008138463,63.0294378192,43.8150886334,0.0512039644455,0.194810011413,0.119144857135,27860.0
3094,63.061656,66.7075093333,70.8339786667,74.983052191,77.4264582591,80.4215925208,0.00783748999091,0.0289643059072,0.00767170864708,13804.0
3095,137.930234667,126.376138667,121.916808,92.273792983,90.48402916,89.3902089144,0.0458810980119,0.112509736672,0.0231455622159,22494.0
3096,104.778504,72.3541973333,47.1340773333,84.9546957434,66.4752106196,38.5123626809,0.354720392495,0.68280256455,0.275126440485,16774.0
3097,89.820592,88.3977866667,65.7383706667,78.3077286912,65.8463507298,64.3614172267,0.0950870100769,0.105620672454,0.038561524845,20899.0
3098,154.440344,148.401168,114.826,68.2606071549,70.1043316035,67.7218105389,0.119108094636,0.610347372463,0.336499697069,20621.0
3099,212.257117333,203.208141333,200.766762667,66.7689747114,72.8459035672,75.4846980719,0.10741781155,0.154613268494,0.018519984911,27465.0
3100,69.039880109,100.574825613,116.134645777,73.7278817027,77.2859452488,64.1865485725,0.125446143599,0.214539649955,0.138015287446,26680.0
3101,135.774762667,126.976010667,120.629656,105.733249133,106.227145008,109.048611961,0.0501808717774,0.060798722245,0.0021364875501,20605.0
3102,79.7061546667,75.3927653333,70.641064,95.4894038184,91.8503939498,87.8958587702,0.0139234367222,0.0357863842747,0.00715672166614,15196.0
3103,145.555253333,144.389546667,143.076752,96.5868093845,96.939188127,97.4124890135,0.000281075023221,0.000616117871303,0.000181796565326,18615.0
3104,90.5553866667,84.7719893333,56.3692106667,78.7368982476,78.1600363387,69.553343544,0.195450788501,0.506319014478,0.135746243347,11046.0
3105,59.7023626667,61.6348773333,71.9382,63.6162677624,58.007868019,63.2210225539,0.105878948806,0.343776320169,0.0940099440748,19995.0
3106,87.9904555874,119.545472779,161.55595702,31.794721373,41.1937691879,69.3103731061,0.219421428073,0.526751507856,0.108796469731,22944.0
3107,82.8128053333,83.4541573333,84.082944,96.5724470203,96.3502883984,96.3116296489,4.57871219761e-05,0.000131033920657,8.63572234128e-05,25951.0
3108,148.105868217,132.071922481,84.1855503876,75.39296603,71.6080600481,67.6225643502,0.125002853967,0.461060335004,0.304947741042,22367.0
3109,170.40244,146.690738667,118.673210667,78.526666974,77.5892169662,77.1929968374,0.146257080169,0.560325826376,0.311655537645,26531.0
3110,60.3529174825,48.2159888112,47.6770909091,81.6968027057,61.6360932814,53.9445938333,0.0760862251185,0.192284513309,0.0434976094006,10447.0
3111,188.526152,167.003266667,167.56924,84.479908168,97.5179892738,97.1157142957,0.1879110182,0.212979383999,0.0090714330202,13092.0
3112,25.4405199409,27.285450517,23.703648449,48.3323074064,44.6669563623,39.3655802873,0.0814056861853,0.0797761326531,0.0313706339467,21781.0
3113,186.431301713,185.27428195,181.896079051,58.7661129076,55.9875383742,70.8842601253,0.15900328266,0.4219954311,0.0897826293605,24569.0
3114,218.319072,206.965650667,203.082850667,74.2770332274,83.0809049308,86.8994105222,0.101879017016,0.120800612707,0.0105701199109,20306.0
3115,153.990096181,134.284820368,100.804480905,95.8104311177,78.4292320071,62.5694284023,0.0998689518787,0.537143596712,0.253707724077,24232.0
3116,29.4390466321,19.9089792746,17.468261658,57.7817607499,48.031211627,44.351305954,0.0776844517589,0.168344753568,0.0380401849215,25006.0
3117,223.444027027,135.554018919,12.9625432432,37.3710308676,46.6670135924,18.8240623676,0.193357561112,0.926689858388,0.866069637017,15675.0
3118,108.440253333,132.0134,195.621586667,68.7045346078,55.9365023734,53.1330658694,0.482400290642,0.922720444523,0.135587726162,24734.0
3119,62.792784,50.1459946667,46.97164,87.278690031,54.5844738141,51.0697674792,0.365164721189,0.778369363031,0.247266475926,27009.0
3120,155.619874667,155.639224,151.770336,68.5036503801,71.5258953807,85.8388000602,0.634553213516,0.920892925883,0.135854629991,10172.0
3121,79.8764826667,57.1770533333,43.1502933333,77.7479891924,59.7980489658,45.4500194197,0.0381634685615,0.13621796401,0.0515675417985,19076.0
3122,142.924167959,115.631917313,128.627186047,95.8613651696,102.891680925,98.9633502461,0.161780489145,0.258001687123,0.0466476201673,26426.0
3123,201.688770667,140.772258667,86.0191253333,56.1825857507,43.9694860013,44.4307196681,0.398712155636,0.537128851744,0.134662881905,18978.0
3124,207.192884558,165.691562219,144.410890555,45.6843047238,57.6337913868,63.1922123579,0.0737105439726,0.130346020933,0.0205004691521,22136.0
3125,100.993106952,161.553237968,176.177066845,42.2315266144,75.4108529541,80.8392558169,0.328648996226,0.290773887512,0.00624952885101,14290.0
3126,199.103610667,144.087888,161.176069333,68.2595939105,56.7708956746,44.080886768,0.958027741686,0.877563390414,0.472452758864,13284.0
3127,194.556306667,184.505122667,164.313397333,75.0096887801,78.6325525154,83.0485003082,0.0315803310578,0.0916254121374,0.034918548077,13768.0
3128,48.713917847,73.3828073654,103.716609065,65.7633843037,66.3203071344,79.2864573638,0.169042909246,0.336602623089,0.056319656454,21453.0
3129,88.208504,130.526237333,128.790202667,91.910764147,65.7522178252,73.485117521,0.321405768273,0.512172507429,0.108571858213,26809.0
3130,52.9060906667,58.9146,68.1314053333,67.5123549955,57.6391170431,52.332245808,0.064962938531,0.343352164353,0.122835995144,18984.0
3131,149.105418667,108.312752,101.908981333,78.7310003593,58.3777745795,64.4460346306,0.359683050395,0.752285938576,0.187474644515,11072.0
3132,169.248691892,154.717294595,140.442256757,90.9728226772,88.8927731798,93.6885698171,0.0531928388285,0.181351759759,0.0670133244182,19582.0
3133,92.92136,93.2712906667,75.8328186667,89.4629903503,88.4450424089,74.7801057305,0.0283066773002,0.10986611095,0.0519668460707,21970.0
3134,188.087818689,172.000895397,148.656663877,78.9946047308,80.7440865738,87.9444940031,0.0468116436678,0.125829786442,0.0376821960321,20668.0
3135,180.005853333,150.531314667,130.76228,99.5493777935,104.605263606,104.153739206,0.116755381,0.219399563426,0.0541396027793,28387.0
3136,78.8652026667,35.1662533333,26.5208986667,88.7870638194,44.5924374436,36.6627660065,0.171831419477,0.445135878897,0.103482779275,18553.0
3137,42.118192,68.954616,72.3807973333,61.8606730321,69.7393258472,67.7479695641,0.0467041315588,0.0649653333684,0.00517619967196,24643.0
3138,143.181576,180.504610667,206.596949333,56.8782792358,54.9598469194,63.7646876844,0.188815935723,0.492684806672,0.095642594739,29122.0
3139,164.589626632,128.114328982,123.260960836,91.4326402087,112.687824986,114.721455894,0.0988891983743,0.127854792991,0.0133133493632,25763.0
3140,143.3587507,115.090271709,81.8606862745,53.1954070531,43.946902193,45.1422222575,0.101931973293,0.55641820065,0.279613092289,28866.0
3141,173.101981333,164.471106667,167.012498667,84.8074053516,88.0614570693,78.3642630867,0.0941132153178,0.278480247752,0.0830010307461,14594.0
3142,46.7488631876,60.3310860367,75.2203921016,67.2303939214,66.8051847272,75.7597331183,0.382863738835,0.459014886031,0.0154880098133,27284.0
3143,121.234146667,86.417824,69.163192,81.5595750807,58.6086657907,40.3464532316,0.0200919078399,0.0559133817458,0.0335309298896,28308.0
3144,61.9173493333,82.6994613333,49.820568,42.4915217371,51.7240962207,32.8218491276,0.0407742345646,0.0430886594472,0.0470323292074,25073.0
3145,40.4781893333,28.397848,13.4573706667,69.532453576,39.8186004396,21.7207523828,0.178420763502,0.236942300859,0.0579325047241,27116.0
3146,175.893541333,141.529994667,126.202864,81.8548987735,57.4613146762,68.1176403843,0.646672972509,1.24765410691,0.348971124255,11970.0
3147,193.362497159,164.2095625,150.507852273,49.8394221112,49.6142541437,55.9410916901,0.0619443494152,0.175409532729,0.0418467656035,12816.0
3148,197.686753623,188.515127536,187.332811594,86.0827990605,95.4318660214,94.9955852609,0.0564980822484,0.0555191061881,0.00398035342485,16059.0
