,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3
1241,40.9757503356,29.4418818792,24.5304026846,6135.05889383,3749.68051759,2680.1233844,19480.8555767,29188.0401877,11599.5626642
1242,81.8958106667,92.7456933333,86.4266453333,4888.48450192,3468.28856279,3062.16028309,26651.0956248,35705.281304,16925.9892768
1243,70.9634613333,95.4312053333,114.507506667,3037.12702759,3901.62232329,4538.62481298,19082.9940523,31682.960452,13152.8974374
1244,179.857430464,118.740898013,113.177907285,5099.59105406,7717.6009006,5052.0371331,51122.3477063,50494.5044931,13204.8597493
1245,190.255577211,76.7732953523,71.2590074963,4654.55659633,4938.02627217,4681.2509391,76384.0776275,80525.7074356,9008.42899733
1246,199.588928,164.882277333,144.845869333,4641.62264648,4946.48300004,4794.99396907,27369.6567753,46780.0270094,21883.9131099
1247,74.4916798867,37.5529886686,22.2041926346,2575.26726789,1834.90491458,915.642078739,25060.628364,35807.914586,13507.0946913
1248,105.678234667,108.954853333,114.081946667,6899.19589107,6720.78554578,8206.85205274,51091.1317354,62137.3943934,19084.0296583
1249,122.329433428,123.558206799,97.2302266289,4585.97902036,4128.24898591,8904.21673508,30035.9227426,68050.211888,45262.6753407
1250,96.9972053973,95.4509925037,64.9332143928,4911.89060089,5479.2405338,5413.06076007,8310.55569742,24157.0233887,22640.7150726
1251,114.650085333,96.5710266667,82.2973013333,9700.29219973,7938.61631521,8548.74047058,28697.9410934,48192.4630207,21939.7133755
1252,216.498146667,162.924194667,171.786090667,2956.65157523,1709.49436288,1829.07016813,35264.0187443,29484.506355,5857.67061211
1253,221.511405333,214.249032,205.72752,3296.67675525,3896.2324124,4457.75969065,9436.37875459,16899.9810355,8602.06120648
1254,57.0998898305,55.0386864407,73.0818305085,3469.23407569,3164.95552313,4965.55374445,2904.98020647,13833.7118302,16233.9047367
1255,167.299814346,139.630751055,95.8963769339,7249.29469082,4836.55509825,2348.9861624,25767.0429037,51655.4116042,31325.8688307
1256,13.2031866667,12.843136,11.5424,2299.84621651,2200.70439635,1935.88577024,1678.6801363,5197.82329442,3937.64041019
1257,8.75234641407,9.21438159675,9.44345602165,938.889200854,900.436292222,881.907008462,1858.34550071,2370.75916111,831.684435348
1258,130.936448808,42.3058204769,81.2144796634,5924.76170599,3884.93476837,2908.36361418,69771.7723223,44152.9846103,45322.3691459
1259,87.299538036,74.7347330567,77.4431341632,7604.3360446,5150.31582432,4472.79804152,20415.295124,37776.2588142,20880.1397265
1260,52.842056,35.461928,26.530472,3015.43900303,1806.19072119,1310.24604212,18159.7123325,25513.0491318,9427.6909156
1261,139.271165333,143.903218667,138.911016,4933.71407736,2658.34023071,4783.84637785,27012.7253346,58791.5174494,34680.5831554
1262,130.504821333,154.162104,175.710109333,9949.17493675,6285.58040763,6856.90652607,41257.098771,66722.5105568,29991.9539544
1263,103.572816,96.5641013333,106.965976,3744.52135383,2287.27395502,3427.56361837,22800.1084647,42699.6184175,26093.3277104
1264,175.114706667,166.433088,47.6885146667,8613.82891971,9720.44972545,4476.17323555,23714.2786734,93409.671769,89608.9662757
1265,184.164512,164.984712,151.296813333,7639.46932514,7641.58804094,8270.51874185,34518.9328485,48154.3734151,25508.3163302
1266,207.537216,184.996778667,175.297765333,4654.46761764,7998.65558429,10096.4327171,29588.6600913,40657.3568497,15594.6457478
1267,63.2046657224,50.5052804533,44.3312124646,4382.26988248,3716.5624707,2794.57451927,11696.3858948,17042.0151097,7904.11854668
1268,144.954842667,166.846629333,173.285666667,8620.31022215,4154.11858944,6675.57620522,43968.5785761,71482.9985311,29762.7831864
1269,196.954085044,191.742032258,197.090255132,5137.58466308,5797.88285147,6046.29016779,22582.5610151,32474.0852681,18964.3666912
1270,97.0280426667,94.505336,64.6947866667,7470.37845094,3772.76986486,1973.87863415,36322.2997207,60461.6912516,41315.9887937
1271,79.4348,49.6200586667,35.9325013333,9286.04351963,6225.57185258,4975.3479506,32446.7395897,47533.3259514,19661.7388855
1272,174.680128671,60.3787776224,51.8774013986,3736.15394527,5177.73010793,3756.77214441,82136.5778506,84846.832239,16919.7467475
1273,191.607149333,155.995338667,140.385752,5821.15332969,7331.12421827,6857.87958206,37274.2227686,49874.0963627,22679.3987795
1274,140.958832,156.177805333,163.950845333,6421.9378412,5720.64082526,4529.38511182,17691.0205754,49118.548075,36176.84638
1275,85.8134293333,60.7228293333,45.8413253333,4626.63662605,3079.46626709,1649.80731035,21232.743558,35621.7130273,18019.3375017
1276,123.343123711,95.5164149485,84.3784252577,5674.73440529,6005.7967821,5577.54481752,29639.2209243,35633.2470174,11073.4753352
1277,113.930716927,100.065601707,78.1663044097,8384.4734559,6803.74144606,5319.98713658,21601.8464951,45747.0961811,31378.3692215
1278,125.743245333,125.586013333,141.557448,7805.66681571,8165.08755637,8351.15195306,27360.444916,22743.7808203,16474.0361782
1279,52.4139445983,27.2585900277,26.9816869806,3300.08082161,796.040192139,577.490293442,30701.8653016,31960.5236346,5797.83942517
1280,184.428778667,65.0564986667,49.97824,4354.37367419,4715.23453857,2516.3949185,87372.962311,93489.767654,33589.6169523
1281,177.390365333,144.698194667,133.553709333,6809.36760691,9802.92914021,10887.8110726,38179.5925856,44209.2231327,13554.1533856
1282,224.136854881,212.581585752,198.804187335,3517.43908077,5386.83112741,3614.469945,24080.2734411,27144.7259887,14741.5409642
1283,184.067064516,173.797602151,183.301672043,3629.32345396,5001.33372328,5702.37508,26804.9175339,30388.5601502,13404.1022825
1284,58.317496,13.8695146667,10.6778586667,5939.46762562,366.752984244,299.086782295,49661.9009604,54055.6337119,5367.49895203
1285,97.5285013333,54.542088,41.091064,5281.66899567,3468.56876727,2481.37640335,35692.5721825,49484.7399003,19943.475675
1286,114.649714286,82.6032408964,44.9651680672,10358.4126333,7796.40688754,3955.76629654,28786.0847459,59848.9127804,36570.7490489
1287,174.602234667,173.600624,180.522048,6145.40935074,6493.52593881,6269.69774855,24967.559272,31120.1402953,12542.2316993
1288,139.070112,130.826506667,99.01364,9730.83584164,9423.8327854,8418.93967262,16913.9482676,50392.4673637,41733.0198644
1289,157.671472,154.484210667,158.810573333,2657.69276269,2615.07508936,3638.69558154,11257.2955456,25328.0220902,23852.1109338
1290,43.4182254642,42.0358832891,35.1469018568,5524.48825192,5202.05208639,3841.25298218,1919.10265489,15965.5118615,14982.2951513
1291,115.696773333,123.985101333,152.911413333,5060.80236292,3852.86697536,3030.9408084,24526.4639318,46409.7319966,27068.2559652
1292,137.88336,146.963818667,50.166744,3148.33461911,3137.92971491,3327.50355377,26688.9483495,65208.4838575,71661.9690561
1293,179.424656848,166.650995582,163.121384389,6189.39850898,6967.58048458,7248.72802872,17688.8235335,22269.1225018,11392.9184584
1294,184.086995608,94.6716105417,37.8487262079,4614.97924582,3843.44245319,764.994586225,57685.292389,91566.1672836,43768.6510759
1295,47.4159306667,46.7567626667,48.652072,3851.35947635,2792.0677156,2790.60007944,11158.9950264,15619.0080031,7086.75772127
1296,83.4188033946,75.0028429986,66.8346110325,5041.70027274,4351.75777127,3972.27774691,11787.0760581,18695.2328148,9019.86851345
1297,89.4203386667,131.433994667,160.047269333,12548.7844061,4453.76760063,2882.88398428,45340.2783957,76219.7959522,31666.1662346
1298,57.738398293,56.0390014225,53.1590497866,5314.77293866,4966.22567946,4517.88897344,23976.5495015,22554.7096412,4255.94466599
1299,185.641357333,177.697685333,139.938397333,2178.3026581,1351.59429118,1907.78579178,14180.2608932,40400.9939729,29973.9045671
1300,76.5240373333,95.5272133333,108.026738667,4941.36431287,4499.93637943,5684.28078638,27813.4522309,42796.1963614,15871.0362611
1301,178.399205333,136.297226667,73.4023013333,5524.4922831,6031.79125098,2772.1159963,30078.0627036,69851.8056961,44541.2084142
1302,190.28104,149.690258667,144.62752,3900.23538985,6355.17139097,7350.11645332,45132.9769127,49822.7406713,12626.3525612
1303,184.181586667,158.4566,143.60672,6896.84456495,7476.49381777,7790.23433884,26074.6849262,36032.5622875,13771.7675336
1304,86.6254133333,78.1813146667,74.4659146667,10784.0647462,10371.5012557,9683.64155286,19317.9456206,22235.7602973,7914.65962629
1305,104.107250996,114.186666667,110.364945551,10713.0159341,8664.24589394,6369.87845352,17387.4387418,42362.0398706,36481.5200341
1306,78.475744,57.8547386667,56.3480106667,6850.48243031,3722.43154181,3127.46768858,29145.6875541,33688.4217202,7736.18607584
1307,130.73692,135.076536,148.529178667,2824.66080225,2934.71631557,5051.94700994,23781.4749753,44893.7612258,26682.0424818
1308,46.5286266667,22.286024,15.340176,3250.11428451,1104.4038676,840.638941622,27897.3639256,31575.1098969,6669.25310661
1309,154.473673295,144.966275568,132.963360795,9543.44714781,10513.4300473,11647.8531547,8978.17119463,20226.4249436,11610.5519249
1310,59.0926306028,58.607202473,55.9102627512,6119.8459358,6054.8197812,6240.90894877,9791.27489145,20035.3376812,12006.1908197
1311,156.461450667,135.885114667,90.8613466667,7875.43891928,6475.27951603,4012.77268725,20550.5372679,60558.6318125,44080.4986927
1312,193.391424,180.223429333,147.372949333,5783.43833392,6462.12359933,4824.31427946,21398.3218968,37759.5912849,25583.5068745
1313,104.123898667,89.33932,88.8263786667,6982.19865979,5602.64932327,5719.8162023,35237.0098476,35489.2593611,6596.48216855
1314,103.497531735,111.6445811,117.50538787,8323.15472169,4980.32176203,5801.21315856,47911.5017819,65448.4059775,19762.4417014
1315,79.663984,93.7553066667,128.29396,6451.18686391,4137.31227984,3786.74272619,22250.241347,55302.1147426,34260.8157375
1316,158.07844,132.936173333,122.344741333,9171.3692205,9910.48822749,10405.0367961,28730.835282,37276.884674,16159.9950186
1317,34.2484293333,58.3308,54.0463386667,3490.36688287,4732.61211803,4429.01316206,21510.9511877,17971.1511039,4130.93778699
1318,161.826472784,129.469452566,82.8840062208,5480.17145285,5594.03836079,4355.54758432,23036.4588425,52052.8698056,31546.2438493
1319,165.410336,105.881466667,97.0561413333,3550.46060037,5978.17007785,5617.02746948,47253.1987489,53547.5808511,26349.886736
1320,90.642296,88.874048,48.0869093333,6973.15789585,6870.72046143,3453.9435801,12664.0895843,36361.5700981,35472.5355874
1321,86.7269337094,79.1187700987,60.2124231312,5989.30753917,4988.65607138,3327.53010914,8611.55537635,28079.2618849,20158.8065123
1322,113.765664316,75.4464118477,50.1832778561,10901.1363534,5982.48257542,2304.63093955,33679.5540202,57262.8132211,27440.8237668
1323,183.332538667,145.426538667,97.77652,5167.78673537,8500.32776077,7257.65178202,47976.4272742,75303.4274718,51190.4347803
1324,67.4487493333,77.687888,77.4106853333,3938.62604537,4708.3803141,5756.23764956,7604.45599632,10645.8555316,4914.80711727
1325,91.740955102,95.280029932,114.522108844,8841.51363316,7500.84524854,6717.58724181,21615.4215781,36289.0714954,22370.9485718
1326,169.08288,156.022682667,94.9816373333,7562.76224024,8949.08152283,5426.98490548,27693.4431229,72569.8641586,65013.2439123
1327,189.767192,167.387469333,154.13228,4513.04582977,6246.35845152,7570.38124067,29526.0960508,42970.8323401,20392.1249506
1328,193.571582447,171.385734043,100.032981383,5170.60883872,3962.91353904,3152.59840425,18679.9884101,74987.1494724,57880.0184433
1329,192.719896,172.277757333,158.43056,6280.25625908,7306.2079042,8149.00178609,32324.0644412,49100.0077291,25961.8073523
1330,203.884909333,124.140418667,47.0791546667,5747.26884747,3692.41295726,2866.85088921,57179.0598034,108891.16291,56807.7603854
1331,152.98184,141.13552,135.894797333,7816.25405421,9000.769933,9994.43093507,16189.2065896,24411.9008068,8797.46514628
1332,90.2369493333,60.2414986667,52.622568,6016.87727901,4097.99064373,3514.90524375,36423.5038677,46378.11237,19952.1888273
1333,140.082317333,62.8612053333,46.273696,6984.10399986,4262.57124271,3718.2489305,65390.6218735,75541.1177638,15596.5506443
1334,133.356242588,145.127708895,142.423161725,5368.71817478,4174.37414866,5063.10433308,38582.0016847,55429.2824687,25729.1613738
1335,107.325362667,92.740208,108.528794667,4309.63104314,3407.75394812,4089.26717087,16238.2545552,41769.7631427,34649.7994222
1336,156.720669565,113.298307246,74.361657971,5693.04796002,5857.55903018,2527.05417163,36921.532674,70539.3940646,53333.7672587
1337,82.7024,23.5420586667,29.9801253333,6190.50554091,3065.46685507,4465.35211966,67101.7710049,69639.5301176,10754.6559685
1338,155.103938667,140.638256,133.99464,5203.08020209,6253.92726395,8531.0596086,22368.6721331,37459.420751,18730.970717
1339,133.455213483,77.4194073034,69.35825,5899.3010672,2545.34592617,1816.90441256,46540.9690166,56629.0724363,17449.3971816
1340,50.4773493333,57.9204666667,64.6808533333,4953.91126828,5223.69223178,5521.32590541,9100.50850228,16643.7987251,8193.8904679
1341,121.004987377,147.057520337,171.21629453,2976.50916447,3696.09476154,4887.55455468,23423.7070508,40624.731076,18427.8775501
1342,190.635058667,157.026642667,129.596173333,5039.42800982,6481.3821995,7417.75657469,36344.860517,57245.7857663,24746.3121697
1343,203.448106443,181.472890756,179.014294118,6604.38879165,8211.00033512,7627.48226347,39298.5176565,43268.0998543,8651.07733175
1344,34.3089607843,23.5801904762,15.2739915966,4298.84633875,2414.90979918,1148.28673533,17081.4586906,28679.850941,14801.464691
1345,47.2983866667,33.225032,27.5716826667,7315.37702673,5397.08792327,4487.16860026,24178.2271062,32393.9568438,12439.3860781
1346,181.665077734,167.395259552,151.046527009,4583.25044895,5920.27224683,7295.98576936,20715.3727941,34128.6048938,17398.6736276
1347,108.184786667,129.849269333,141.923266667,3956.42614989,3694.65030427,4754.62075466,20798.9585557,33788.0104475,14362.9605235
1348,139.221625344,123.256476584,94.9206473829,3297.64411086,3032.30508753,2466.21713842,20109.7966424,39052.4192721,21901.5515889
1349,138.211971469,91.7444450785,97.7809443652,4595.93389263,2633.33038926,2734.52602033,34628.868246,32074.906095,7063.74426208
1350,179.195218667,103.521642667,54.0098373333,8410.90719901,3453.61424093,2968.39140989,61820.3652448,95696.2123597,38685.4694297
1351,93.957019337,63.5434254144,56.1466132597,7532.57584603,6021.63766672,5067.30001836,34102.5753426,38428.9395508,14891.2157999
1352,4.66478932584,4.66054213483,33.665758427,913.170984928,916.407231841,1845.50108594,376.698818687,26771.0033245,26812.7206937
1353,112.732841069,124.942967651,131.776447257,2910.8665811,2821.97560244,3933.60388915,20751.5597968,29901.7498819,10147.9717185
1354,85.6167946667,103.17492,112.372392,6337.52988434,6770.37775766,7051.6911082,13999.3871652,21505.489927,8001.41200039
1355,95.8695466667,71.3262053333,49.973792,3767.57187259,2468.24554475,1438.05941447,22485.9056522,39416.8966054,20299.2154775
1356,179.579578667,128.382472,111.272552,5684.56542724,8118.17060317,7856.20054474,40510.8054351,52532.9639845,16075.7446484
1357,63.088632948,73.154300578,82.8642514451,3865.05822224,4301.83786763,4674.40321106,9139.33843339,17457.3067224,9282.08828874
1358,163.829138667,164.083010667,180.614077333,8986.2303984,8986.72905323,6593.47610103,6119.59099941,16441.0189465,16160.5312413
1359,84.9503573333,100.317810667,100.217584,5993.08492227,5819.83774571,6887.35211854,24871.6445978,39214.7396013,18686.6995213
1360,172.812464,164.503469333,159.629221333,10224.7621689,10198.0731666,10611.9670298,25343.2595575,28611.4934947,4919.65821984
1361,138.980232,100.432925333,79.5847066667,6104.17489189,5264.38145299,5569.26964078,38082.7495331,50947.4920874,17011.379074
1362,204.278632111,198.205800253,186.500472819,4700.99356263,5015.91485991,6007.39138031,25605.9669413,39629.9082008,24232.587171
1363,146.932461333,122.47032,97.3627573333,8725.0105932,6794.0820791,5682.15969778,28048.7343921,49313.0395433,26131.9940303
1364,102.117837333,94.053776,92.0623413333,4817.8554397,4380.90382814,4461.04363356,12377.662663,20392.0480335,14762.2967725
1365,69.0838133333,67.9207946667,65.8153066667,3682.24410066,2889.72561452,2808.76587237,10149.7829533,12865.2940891,3569.69830658
1366,103.478394667,92.81824,89.4406133333,6560.49374121,6139.51178464,6471.75830789,11987.9791458,22882.8722847,12284.1894319
1367,177.921685333,156.014488,84.4738,5298.74036815,6395.23517943,3761.74424689,25120.8288677,75728.1614395,67050.062252
1368,118.904643564,95.257730198,79.7607772277,5003.70960022,4366.93709742,3187.94176256,28579.033731,39181.4562772,19386.1613787
