,mR,mG,mB,stdR,stdG,stdB,varR,varG,varB,Dc1,Dc2,Dc3,De1,De2,De3,ID
9014,192.482837333,185.80372,182.564336,91.2134111125,90.7786558439,91.940606159,8319.88636678,8240.76435683,8453.07506088,0.0424786841375,0.125213055268,0.0359794296509,16751.1146196,28716.5001349,15154.5782851,11546.0
9015,127.994873351,148.210796834,152.704430079,83.6581138206,79.8592533835,82.6872770514,6998.68000802,6377.50035097,6837.18578618,0.154115221514,0.49252167275,0.16010051232,30672.7221648,53049.657096,28496.3307638,25359.0
9016,210.475437333,194.019994667,179.21016,73.9126217774,89.3952526417,94.9649758496,5463.07565801,7991.51119488,9018.34663811,0.201502763915,0.19848487269,0.0594384358407,34496.3437628,39719.7697501,21733.1699943,28742.0
9017,86.3192773333,51.4892213333,42.4491733333,91.6097402426,74.7110725294,58.2469203133,8392.34450732,5581.74435849,3392.70372598,0.10964741697,0.121413773635,0.0314775098476,33538.8341628,40311.5429499,15330.7472747,10431.0
9018,107.241224,68.7271173333,41.8800293333,98.5511030903,75.6983085437,56.5742284706,9712.31992032,5730.23391638,3200.64332704,0.143594918704,0.258492021383,0.0627400074032,39440.1433314,57824.8340075,24676.9676014,27795.0
9019,58.2276906667,61.877976,65.0690133333,61.9163770012,64.1973427758,63.5072417484,3833.63774096,4121.29881948,4033.16975449,0.00381731544621,0.00383493768401,0.000790958634798,4281.09343509,5459.8611704,2532.91551379,28249.0
9020,183.27801087,138.54494837,126.877413043,77.6006283113,87.1889281792,87.8633479791,6021.8575143,7601.90919704,7719.96791809,0.252522369623,0.312262332497,0.021382670325,45030.0640128,52691.3861461,13070.0147284,22359.0
9021,159.355732771,138.225921238,127.850956399,72.4056971433,80.4534856511,80.4055595604,5242.58497881,6472.76335341,6465.05400823,0.0310694975982,0.0798810866028,0.0188358972199,17618.9504795,26575.4776062,11175.8891369,22451.0
9022,89.336088,45.9938106667,49.0387893333,82.532251584,59.1345582579,54.9600432259,6811.57255152,3496.89598036,3020.60635139,0.150511680188,0.270465398748,0.0397904074064,38218.8699205,42592.9049138,10344.1855648,10548.0
9023,113.533080332,81.4886204986,73.6358864266,79.7225232402,60.788089646,58.0951007058,6355.68071179,3695.19184281,3375.04072601,0.130606624543,0.189455597602,0.020187783046,30937.033051,37108.1924513,8738.00761043,21001.0
9024,133.463728,127.03464,109.211522667,81.7417715268,84.033562946,86.8009844308,6681.71721234,7061.6397014,7534.41089816,0.131994620675,0.259102227089,0.0260734178764,26409.8091625,40111.8607771,16267.5832563,26694.0
9025,140.972650667,58.570312,30.71188,75.333949558,46.4124120779,38.8452572849,5675.20395601,2154.11199489,1508.95401353,0.275306765067,0.674260725836,0.180291269383,59849.1308959,80858.9754264,23585.8729752,10492.0
9026,64.662816,34.48992,24.7932746667,73.9708949449,54.7650123807,40.3454047028,5471.69329895,2999.20658106,1627.75168064,0.103975098259,0.203943627015,0.0754481292801,28206.9097563,38426.2937583,15435.6462774,15771.0
9027,94.1674853333,85.42504,58.244608,71.7250977506,70.0638113127,58.2700720576,5144.48964733,4908.93765567,3395.40129759,0.0323992247502,0.266090569151,0.221766615231,12321.0803504,37227.5243201,31752.8381724,14498.0
9028,104.230681818,104.230681818,104.230681818,74.3021030581,74.3021030581,74.3021030581,5520.80251885,5520.80251885,5520.80251885,0.0,0.0,0.0,0.0,0.0,0.0,26881.0
9029,116.193743169,132.289303279,151.275415301,86.6862130281,90.0121904027,89.4338027864,7514.49952916,8102.1944211,7998.40508084,0.012942837056,0.0632501842175,0.0231332566561,13145.0515784,28498.2486479,16382.0824989,10861.0
9030,126.452769231,116.90191395,111.202923077,92.0160181553,77.9746323941,66.5177602681,8466.94759716,6080.04329699,4424.61243109,0.142556008009,0.33468293263,0.106688728403,29918.2552132,43700.3128364,22073.1169752,27635.0
9031,105.529368,110.895626667,103.489733333,94.2026157962,81.05118121,77.5474256005,8874.13282285,6569.29397554,6013.60321726,0.219320102125,0.239472417608,0.0324739975976,36490.8066367,37651.3399894,13351.1498381,27886.0
9032,97.0112775564,97.5536945551,90.3558353254,83.8947177141,68.9481361275,57.0860230178,7038.32366033,4753.84547546,3258.81402398,0.0805748404555,0.399713838067,0.243200961544,20860.8749097,41578.2358933,28165.221888,28305.0
9033,67.8035706667,53.0201386667,47.0632213333,73.3903589276,49.0998705745,42.7544626021,5386.14478352,2410.79729043,1827.9440724,0.113858647052,0.173729166163,0.0233982387246,24717.0021847,30366.2824033,8077.42310394,11120.0
9034,177.543706667,109.477354667,97.3482853333,60.7850122678,78.6310936241,85.4917490677,3694.81771639,6182.84888452,7308.83915866,0.318795065037,0.384885299318,0.0047713928649,54768.5981197,64348.4598806,9842.49353568,10795.0
9035,218.899453333,202.118706667,214.143098667,56.9049707469,67.1217711878,52.4003722389,3238.1756957,4505.33216739,2745.79901077,0.331650000299,0.647409018636,0.162613340131,33087.906945,38261.5505567,23758.1150978,28628.0
9036,46.5610693333,46.5610693333,46.5610693333,89.8268002688,89.8268002688,89.8268002688,8068.85404654,8068.85404654,8068.85404654,1.11022302463e-16,1.11022302463e-16,1.11022302463e-16,0.0,0.0,0.0,27278.0
9037,147.287197333,127.220501333,108.427722667,91.341487852,93.8108543142,91.295033074,8343.26740303,8800.47638716,8334.78306399,0.0954965354674,0.0968653187306,0.0256112616712,27694.917494,34235.8660326,17300.9182993,10147.0
9038,155.189686486,121.354121622,65.6688972973,74.7706438102,57.0559535756,44.5499631228,5590.64917579,3255.38183842,1984.69921424,0.163033595949,1.05518589262,0.76070015023,32471.3243185,76838.0084854,51342.2672561,20607.0
9039,164.507089838,161.653590574,162.828927835,95.1698933523,97.7885057618,97.0875100042,9057.30860069,9562.59185913,9425.98459882,0.00581589189165,0.0110817298785,0.00167479417369,6468.67273867,8469.32240501,3381.16917648,27425.0
9040,180.422837333,127.543034667,65.510976,98.5680951927,80.856481307,57.7185864651,9715.66938992,6537.77056935,3331.43522353,0.107611946838,0.395893635976,0.242192147744,42537.9879167,85245.3734698,49914.6350483,10610.0
9041,218.402801872,164.198942278,160.761900156,55.9539543001,102.096540564,100.536439282,3130.84500182,10423.7035951,10107.5756236,0.263542728742,0.281903591826,0.0146840485074,50883.0904427,52138.1902927,10058.8191156,18528.0
9042,169.505818182,163.738612987,122.654883117,65.0467266407,68.9802271985,71.4886205152,4231.07664667,4758.27174436,5110.62286317,0.0321112358379,0.317862448221,0.274928086071,11388.7972148,44712.2665496,41184.7480021,26154.0
9043,116.829806452,117.51545582,78.8937503506,93.9750747246,68.4107697991,57.8803175754,8831.3146695,4680.03342451,3350.13116262,0.349935909242,0.815710361215,0.291490377326,42862.482056,64350.7849991,37339.5573354,22117.0
9044,108.934554667,106.128106667,104.942544,118.608795445,116.704387461,114.239382002,14068.0463569,13619.9140527,13050.6364001,0.000192580536724,0.000388948836364,0.000103670220948,2512.54731299,4133.7759978,1960.17754298,16692.0
9045,131.02256,153.462365333,169.485994667,74.2155749178,58.4279771083,67.5263942558,5507.95156038,3413.82850897,4559.81392118,0.313748815262,0.831513330644,0.177547564443,36092.5357242,60802.3107291,25548.0509433,27620.0
9046,211.325093333,198.42488,188.480722667,72.1029939993,85.7570015314,95.5137291443,5198.84174366,7354.26331165,9122.87245505,0.0270229295543,0.079674852611,0.0217692496101,16051.0649491,28508.8240199,14370.576502,27989.0
9047,170.464232,105.315650667,88.78192,72.7440508494,67.6844143112,59.8714827926,5291.69693398,4581.17994066,3584.59445178,0.208206330968,0.42737107384,0.0784591667278,48683.4275293,62929.5934279,19075.1478369,14491.0
9048,24.0602186667,13.2468293333,13.4377466667,57.8215164598,42.8739013769,42.0081611339,3343.32776571,1838.17141928,1764.68560186,0.18249492892,0.153931709035,0.00339182964988,21608.8770879,20408.5629332,2208.25360862,22633.0
9049,160.528474667,137.976818667,124.876752,87.9056110753,87.6332910483,90.559194957,7727.39645853,7679.59369996,8200.96779126,0.113633393563,0.239285752056,0.0418547735726,29107.9338154,43679.9404304,17795.6278057,10801.0
9050,71.9118666667,38.101488,28.77768,89.6906324532,61.2833932387,54.3471144203,8044.40954985,3755.65428685,2953.60884582,0.161402269561,0.337062046022,0.121983955616,37371.8963929,48973.3002972,18850.7187661,19058.0
9051,108.774077333,87.1389013333,85.8137573333,85.5886987027,72.4104553575,64.3667805756,7325.42534562,5243.27404509,4143.08244167,0.16568755672,0.232332223849,0.0386676375008,31792.981065,36421.5660838,12652.6151052,19128.0
9052,37.6665335052,26.9482010309,34.0402706186,67.2556326817,41.7269111706,50.8909535581,4523.32012742,1741.13511584,2589.88915405,0.672243182591,0.753519638895,0.0477406615911,41969.1910453,45938.7756041,11435.4331357,29692.0
9053,56.83352,49.4878106667,25.7921173333,66.8693766414,56.4420623834,40.4516749484,4471.51353241,3185.70640609,1636.33800613,0.0478037876812,0.487847939031,0.351062908544,14011.6218547,40159.2134883,30126.3287674,19434.0
9054,176.629207334,148.492005642,82.8791847673,63.8279973319,60.6243809581,59.1328375884,4074.01324341,3675.31556656,3496.69248125,0.051380107282,0.438007658258,0.293576309286,20621.783434,65541.1901555,47677.0970068,25803.0
9055,106.988928,138.767325333,148.45356,78.451814749,70.3446237403,67.9021218568,6154.68723741,4948.36608917,4610.69815266,0.100863160348,0.194780760038,0.0192978676624,28649.952513,38271.1870341,10322.4885565,25387.0
9056,117.773050667,152.502853333,151.981912,85.0581874758,69.5746294554,72.7373039242,7234.89525667,4840.62906386,5290.71538216,0.0716416034264,0.162278021515,0.0459622194961,29328.9593747,35337.9073942,13352.9944582,15058.0
9057,108.199737659,56.6042736248,52.9243526093,77.6091584714,70.4841759897,60.2798152381,6023.18147863,4968.01906495,3633.65612515,0.272903818662,0.216694901705,0.0366717690364,44945.8984113,43684.5486414,12336.2719652,10842.0
9058,63.4030426667,47.4722293333,39.0112906667,64.1574022901,49.344480726,43.2384897731,4116.17226861,2434.87777812,1869.56699785,0.0450587777592,0.122980758922,0.026066218363,16865.3733727,25358.9683347,9085.00225647,14758.0
9059,104.636578667,82.515968,74.04064,71.1537981718,65.2997755256,64.4385975979,5062.86299427,4264.06068369,4152.33286039,0.0423223153644,0.0683800878196,0.0198170583641,18542.6296139,24558.0263661,9473.90384161,24943.0
9060,186.397717333,139.377498667,70.5000453333,69.4302172611,64.9486327192,51.8696818318,4820.55506892,4218.32489209,2690.46389333,0.124921097859,0.528906711985,0.412275588829,35483.9226693,81125.298662,53710.9069464,24654.0
9061,105.948347826,111.633902503,98.9779314888,64.5610347925,61.0994659935,61.2454739513,4168.12721348,3733.14474469,3751.00807952,0.0206147753127,0.25336575477,0.190252916459,8862.00981719,27982.0761024,24518.474973,28784.0
9062,137.91136,135.314257297,123.953647568,74.2194912567,72.0856379081,76.1469829084,5508.53288241,5196.33919262,5798.36300605,0.0542991571982,0.075134811805,0.055472378405,16551.3265329,22013.7532466,18680.9310796,22879.0
9063,143.837405333,93.308584,83.6914506667,93.7255179926,96.1264711092,93.254427641,8784.47272297,9240.29844791,8696.38827464,0.249455538799,0.317920521425,0.030838012362,51431.5103803,58657.5176682,15655.8529311,24567.0
9064,200.893413333,185.090570667,174.840405333,56.4198214278,71.3122946643,75.6991248312,3183.19624995,5085.44337029,5730.35750021,0.113697350916,0.16281941215,0.0254398179701,22801.4930651,30256.6010318,12231.7098559,10408.0
9065,116.442573748,122.590763194,156.898100135,93.7355247026,92.7567315354,90.4500727608,8786.34859126,8603.81124513,8181.21566243,0.0157147176383,0.119407960514,0.0655646326574,10737.4631082,36835.9095585,29040.8748663,25025.0
9066,76.9503866667,48.250216,30.447744,106.049186575,76.9126617921,65.4608460276,11246.4299732,5915.55754395,4285.12236264,0.152758339201,0.420354355528,0.123159951788,39518.6255075,60144.1002177,25161.2472863,10391.0
9067,155.455484979,153.095319027,168.864792561,61.5277696109,64.3687897996,66.1090182073,3785.66643329,4143.34110026,4370.40228833,0.00765125030377,0.0200400650298,0.00834877470203,5094.04279527,11276.3827977,10620.9310797,20534.0
9068,174.98248,63.8743866667,34.5017466667,96.5038209522,88.49782557,59.2846445067,9312.98745838,7831.86513062,3514.66907428,0.769786339462,1.03899190648,0.44713450821,97898.4885328,111257.561905,49020.4034663,23312.0
9069,179.79312,130.151845333,123.123786667,74.9229912243,76.672607914,78.0730285109,5613.454614,5878.68880433,6095.39778086,0.0642639066273,0.0890940763767,0.0165124077362,34671.5875322,39985.8165854,9663.91618341,14735.0
9070,132.619432756,117.99970972,90.5856218375,88.4652435727,84.07237664,74.9869799293,7826.09932037,7068.1645139,5623.04715891,0.106390498052,0.335750997656,0.158018721527,26110.4107589,49034.221091,32578.2755529,23286.0
9071,140.455535664,122.001015385,99.3666909091,88.0294209909,79.8757285248,79.7529698551,7749.17895999,6380.13200736,6360.53620071,0.119461459258,0.530532216879,0.263874844982,27314.9947282,57368.8445587,37216.2591753,26869.0
9072,169.266013333,178.712304,193.062986667,66.3030746163,62.6694198607,57.2027259084,4396.09770357,3927.45618568,3272.15185135,0.0758297955617,0.225057264367,0.106195947549,16574.9211461,29725.4255647,19338.0039818,29533.0
9073,98.5428986667,89.6299386667,88.5389973333,78.3674308182,82.2392162167,92.1614795845,6141.45421304,6763.28868394,8493.73831921,0.159664312906,0.255960539602,0.0245270220743,28410.8144199,38670.1556889,13296.1862577,15532.0
9074,228.154794667,159.453162667,93.2179173333,56.0362579878,76.9680830708,106.229758204,3140.06220928,5924.0858116,11284.761528,0.408631253893,0.712070391789,0.226957308832,57062.1749147,104650.950187,57948.3471464,16307.0
9075,112.025322176,123.864956764,145.629140865,71.6246604043,79.2387909025,82.0293686593,5130.09197803,6278.78598369,6728.81732264,0.175098434732,0.393484487683,0.0601051345463,27992.2364773,45839.183446,21277.2635929,20031.0
9076,115.891765333,85.618872,58.7297733333,85.9473024121,65.3668518449,48.792719992,7386.93879192,4272.82532011,2380.72952422,0.0454213412009,0.212919344569,0.082220915643,26341.744722,49118.8148167,23891.9490205,29627.0
9077,123.211011268,90.2392394366,71.7927408451,94.1500990157,80.1849253051,64.982135649,8864.24114467,6429.62224618,4222.6779535,0.0993581537729,0.409967536331,0.273890525524,31428.2759152,54967.4133646,34872.7552826,29959.0
9078,100.796076056,65.2998788732,44.8865014085,89.3795355525,69.3039727495,57.6206752534,7988.70137559,4803.04063886,3320.14221666,0.12827700573,0.454127561503,0.182017628458,33978.3658818,55931.2271902,26691.8999136,24865.0
9079,63.917256,96.756264,116.640514667,77.4040882561,64.494116182,75.8194278684,5991.39287876,4159.4910221,5748.5856423,0.341733406035,0.686860266003,0.105945684937,41789.6883693,63769.8590088,24185.0304941,11086.0
9080,132.367493333,116.577816,94.4548773333,72.6952846842,73.1887941742,70.7595798457,5284.60441532,5356.59959267,5006.91813994,0.0245942162051,0.096715533591,0.0526305393315,13846.4374118,30224.7897759,19752.7129276,18917.0
9081,180.544917333,167.636741333,161.84032,60.1925651536,66.2713833904,68.1887349907,3623.14489977,4391.89625647,4649.70357963,0.252006844121,0.442751591592,0.261838405912,28814.749487,38963.0043246,30023.429884,16023.0
9082,85.00388,85.0198586667,85.0119493333,75.7355539115,75.66445251,75.6988193207,5735.87412628,5725.10937363,5730.31124655,1.78517571739e-05,5.36709709498e-06,3.97730517332e-06,280.563718253,153.648950533,132.483961293,16591.0
9083,169.703277333,179.489416,154.001168,88.1786254126,52.3489625237,73.1338480958,7775.46997966,2740.41387731,5348.5597373,0.544682659858,0.81442900113,0.423650785212,49020.8187202,64159.4199397,40275.024581,19018.0
9084,227.0598,200.658077333,195.162258667,58.3133415034,83.8637752761,86.0237996223,3400.44579729,7033.13280356,7400.09410146,0.354116107067,0.351384172688,0.0247372006405,42485.5775529,44626.1311789,12121.1376529,13644.0
9085,172.092202667,134.630306667,118.714962667,67.0976821855,66.4897489957,74.6782265036,4502.09895467,4420.88672151,5576.83751372,0.274905734482,0.691327003412,0.152452484398,38029.4699805,60729.0349092,26227.1695003,15325.0
9086,202.526098667,178.148104,161.553605333,60.5346393524,54.1983011653,59.9012517716,3664.44256153,2937.45584921,3588.1599638,0.226305320105,0.636877005962,0.184935561069,28191.7179682,48597.4793688,23785.799398,18826.0
9087,189.394536,202.898282667,203.908394667,71.5618096474,69.5103056166,69.3787042288,5121.09260001,4831.68258692,4813.40460046,0.0162054071019,0.0284762910679,0.00475230815124,11420.0549473,13668.1192927,4192.58225918,11005.0
9088,209.265381333,100.051674667,99.278952,68.8223842613,95.4595628546,94.773251088,4736.52057541,9112.5281404,8981.96912178,0.566777250985,0.550286765623,0.00285675256647,86784.9671084,86492.0000867,4447.96076871,20649.0
9089,145.113625,137.970653409,137.336349432,78.0033428672,82.2981237506,84.4539154676,6084.52149845,6772.98117287,7132.46383781,0.0673304918539,0.0793098361228,0.00197516434539,18131.2545071,20093.6690278,3382.62634649,21843.0
